0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.071067811865476560e-02,-7.071067811865476560e-02,1.110157646462880260e-01
-1.414213562373095034e-01,-1.414213562373095034e-01,2.220315292925759965e-01
-2.121320343559642829e-01,-2.121320343559642829e-01,3.330472939388638420e-01
-2.828427124746190624e-01,-2.828427124746190624e-01,4.440630585851520484e-01
-3.535533905932738419e-01,-3.535533905932738419e-01,5.550788232314395332e-01
-4.242640687119285658e-01,-4.242640687119285658e-01,6.660945878777272400e-01
-4.949747468305832898e-01,-4.949747468305832898e-01,7.771103525240151688e-01
-5.656854249492380138e-01,-5.656854249492380138e-01,8.881261171703032087e-01
-6.363961030678927377e-01,-6.363961030678927377e-01,9.991418818165905824e-01
-7.071067811865474617e-01,-7.071067811865474617e-01,1.110157646462876846e+00
-7.778174593052021857e-01,-7.778174593052021857e-01,1.221173411109163887e+00
-8.485281374238569096e-01,-8.485281374238569096e-01,1.332189175755450927e+00
-9.192388155425115226e-01,-9.192388155425115226e-01,1.443204940401741521e+00
-9.899494936611662466e-01,-9.899494936611662466e-01,1.554220705048029005e+00
-1.060660171779820971e+00,-1.060660171779820971e+00,1.665236469694316934e+00
-1.131370849898475583e+00,-1.131370849898475583e+00,1.776252234340603309e+00
-1.202081528017130418e+00,-1.202081528017130418e+00,1.887267998986889239e+00
-1.272792206135785031e+00,-1.272792206135785031e+00,1.998283763633177390e+00
-1.343502884254439866e+00,-1.343502884254439866e+00,2.109299528279463765e+00
-1.414213562373094479e+00,-1.414213562373094479e+00,2.220315292925752804e+00
-1.484924240491749092e+00,-1.484924240491749092e+00,2.331331057572036514e+00
-1.555634918610403927e+00,-1.555634918610403927e+00,2.442346822218327773e+00
-1.626345596729058762e+00,-1.626345596729058762e+00,2.553362586864615480e+00
-1.697056274847713597e+00,-1.697056274847713597e+00,2.664378351510901854e+00
-1.767766952966368210e+00,-1.767766952966368210e+00,2.775394116157190005e+00
-1.838477631085023045e+00,-1.838477631085023045e+00,2.886409880803485262e+00
-1.909188309203677880e+00,-1.909188309203677880e+00,2.997425645449772524e+00
-1.979898987322332715e+00,-1.979898987322332715e+00,3.108441410096063784e+00
-1.881873818719376423e+00,-1.999674384166947760e+00,3.016190857973647610e+00
-1.781873829053472802e+00,-1.999719846449938609e+00,2.911547994051430166e+00
-1.681873829566615131e+00,-1.999729977021427407e+00,2.806886629587602933e+00
-1.581873830073493803e+00,-1.999740045570894020e+00,2.702225232659026588e+00
-1.481873830580361373e+00,-1.999750114011486390e+00,2.597563835673456722e+00
-1.381873831087228943e+00,-1.999760182451887136e+00,2.492902438687786937e+00
-1.281873831594096291e+00,-1.999770250892291656e+00,2.388241041702118483e+00
-1.181873832100963639e+00,-1.999780319332692402e+00,2.283579644716448254e+00
-1.081873832607830987e+00,-1.999790387773094036e+00,2.178918247730778468e+00
-9.818738331146983356e-01,-1.999800456213494337e+00,2.074256850745111791e+00
-8.818738336215657947e-01,-1.999810524653894861e+00,1.969595453759442893e+00
-7.818738341284333648e-01,-1.999820593094294940e+00,1.864934056773771776e+00
-6.818738346353008239e-01,-1.999830661534695242e+00,1.760272659788103100e+00
-5.818738351421682831e-01,-1.999840729975097098e+00,1.655611262802434647e+00
-4.818738356490357422e-01,-1.999850798415496733e+00,1.550949865816764639e+00
-3.818738361559032013e-01,-1.999860866855897923e+00,1.446288468831093743e+00
-2.818738366627707159e-01,-1.999870935296298891e+00,1.341627071845427954e+00
-1.818738371696381750e-01,-1.999881003736700746e+00,1.236965674859761499e+00
-8.187383767650563415e-02,-1.999891072177099938e+00,1.132304277874092824e+00
1.812616181662691367e-02,-1.999901140617495576e+00,1.027642880888421928e+00
1.181261613097594476e-01,-1.999911209057874339e+00,9.229814839027411510e-01
2.181261608028919885e-01,-1.999921277498255767e+00,8.183200869170605962e-01
3.181261602960245294e-01,-1.999931345938634752e+00,7.136586899313808185e-01
4.181261597891570148e-01,-1.999941414379013072e+00,6.089972929457000417e-01
5.181261592822895556e-01,-1.999951482819393611e+00,5.043358959600194869e-01
6.181261587754220965e-01,-1.999961551259774151e+00,3.996744989743398757e-01
7.181261582685546374e-01,-1.999971619700154024e+00,2.950131019886599315e-01
8.181261577616871783e-01,-1.999981688140534786e+00,1.903517050029804036e-01
9.181261572548197192e-01,-1.999991756580913549e+00,8.569030801730037616e-02
